sog,ship_heading,wind_speed,wind_direction,air_temperature,air_pressure,mean_draft,teu_str,td,tb,ship_breadth,reference_anemometer_height,anemometer_ht_design_draft,design_transverse_projected_area,type_stawind_vessel,super_structure_stawind_vessel,vessel_id,relative_wind_direction,wind_resistance
15.26,234.83,13.73849137,38.45090843,15.56,1017.81,14.61,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,144.42411071347942,0.0
15.35,234.83,13.73849137,38.45090843,15.56,1017.81,14.61,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,144.19358576137242,0.0
15.45,234.84,13.73849137,38.45090843,15.56,1017.81,14.63,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,143.91474062939625,0.0
15.49,234.84,13.73849137,38.45090843,15.56,1017.81,14.625,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,143.81011813344247,0.0
15.45,234.85,13.73849137,38.45090843,15.56,1017.81,14.61,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,143.89508936279321,0.0
15.49,233.64,13.73849137,38.45090843,15.56,1017.81,14.625,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,146.19889200143524,0.0
15.56,222.59,13.73849137,38.45090843,15.56,1017.81,14.615,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,170.27372173958258,0.0
15.84,210.14,13.73849137,38.45090843,15.56,1017.81,14.565,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-160.26092900409873,0.0
15.93,211.89,13.73849137,38.45090843,15.56,1017.81,14.61,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-164.1876073617161,0.0
15.93,211.89,13.73849137,38.45090843,15.56,1017.81,14.58,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-164.1876073617161,0.0
15.97,209.42,13.73849137,38.45090843,15.56,1017.81,14.58,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-158.3835802192649,0.0
16.04,211.91,17.08947933,43.24242768,17.34333333,1016.72,14.595,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-153.04646383114527,0.0
16.08,210.78,17.08947933,43.24242768,17.34333333,1016.72,14.57,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-150.4650757873574,0.0
16.1,211.96,17.08947933,43.24242768,17.34333333,1016.72,14.59,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-153.02428796851808,0.0
16.22,210.72,17.08947933,43.24242768,17.34333333,1016.72,14.595,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-149.9949898171208,0.0
16.18,212.82,17.08947933,43.24242768,17.34333333,1016.72,14.595,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-154.78854686883213,0.0
16.1,213.96,17.08947933,43.24242768,17.34333333,1016.72,14.58,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-157.5619236854675,0.0
15.89,223.94,17.08947933,43.24242768,17.34333333,1016.72,14.58,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,178.30496090740544,0.0
15.8,218.32,17.08947933,43.24242768,17.34333333,1016.72,14.585,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-168.21093675562514,0.0
15.74,208.17,17.08947933,43.24242768,17.34333333,1016.72,14.545,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-145.79985204538013,0.0
15.68,206.6,17.08947933,43.24242768,17.34333333,1016.72,14.535,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-142.8039983191003,0.0
15.61,208.97,17.08947933,43.24242768,17.34333333,1016.72,14.54,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-147.76691373425382,0.0
15.54,206.62,17.08947933,43.24242768,17.34333333,1016.72,14.53,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-143.21912227967738,0.0
15.46,204.78,18.8215069,47.2572745,18.21333333,1016.62,14.535,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-132.5902693626682,0.0
15.5,204.79,18.8215069,47.2572745,18.21333333,1016.62,14.515,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-132.48717956709334,0.0
15.36,212.78,18.8215069,47.2572745,18.21333333,1016.62,14.51,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-147.95365186971276,0.0
15.08,219.64,18.8215069,47.2572745,18.21333333,1016.62,14.485,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-162.96625556001538,0.0
15.17,215.71,18.8215069,47.2572745,18.21333333,1016.62,14.54,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-154.40575133762624,0.0
15.03,206.08,18.8215069,47.2572745,18.21333333,1016.62,14.495,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-136.13058228334734,0.0
14.96,207.66,18.8215069,47.2572745,18.21333333,1016.62,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-139.15816315616564,0.0
14.74,208.47,18.8215069,47.2572745,18.21333333,1016.62,14.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-141.2166682934766,0.0
14.59,210.63,18.8215069,47.2572745,18.21333333,1016.62,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-145.59441074682837,0.0
14.47,209.33,18.8215069,47.2572745,18.21333333,1016.62,14.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-143.46976885455825,0.0
14.58,208.57,18.8215069,47.2572745,18.21333333,1016.62,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-141.80836762447737,0.0
14.54,217.96,14.96835611,67.0143967,21.37,1016.84,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-124.64953829649212,0.0
14.5,219.03,14.96835611,67.0143967,21.37,1016.84,14.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-126.40722776275109,0.0
14.48,220.45,14.96835611,67.0143967,21.37,1016.84,14.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-128.6889593609812,0.0
14.61,217.44,14.96835611,67.0143967,21.37,1016.84,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-123.65540975861995,0.0
14.7,218.63,14.96835611,67.0143967,21.37,1016.84,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-125.19892557138633,0.0
14.53,215.5,14.96835611,67.0143967,21.37,1016.84,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-121.02279996063368,0.0
14.53,212.14,14.96835611,67.0143967,21.37,1016.84,14.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-116.2732865256882,0.0
14.59,212.15,14.96835611,67.0143967,21.37,1016.84,14.365,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-116.10769691551073,0.0
14.68,213.37,14.96835611,67.0143967,21.37,1016.84,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-117.53051874833645,0.0
14.9,210.71,14.96835611,67.0143967,21.37,1016.84,14.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-113.22185073028137,0.0
15.38,211.76,14.96835611,67.0143967,21.37,1016.84,14.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-113.16443705979754,0.0
15.3,211.76,14.96835611,67.0143967,21.37,1016.84,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-113.41257786851313,0.0
15.29,210.47,13.00608222,102.4195173,23.07666667,1016.576667,14.365,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-74.90560174686304,0.0
15.06,211.37,13.00608222,102.4195173,23.07666667,1016.576667,14.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.15908679870813,0.0
14.78,212.24,13.00608222,102.4195173,23.07666667,1016.576667,14.345,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-77.51324970697723,0.0
14.64,213.19,13.00608222,102.4195173,23.07666667,1016.576667,14.345,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.65500139631317,0.0
14.65,210.76,13.00608222,102.4195173,23.07666667,1016.576667,14.35,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.49738490879456,0.0
14.59,209.45,13.00608222,102.4195173,23.07666667,1016.576667,14.35,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-75.48803894672176,0.0
14.75,210.88,13.00608222,102.4195173,23.07666667,1016.576667,14.34,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.39034209835516,0.0
14.88,209.42,13.00608222,102.4195173,23.07666667,1016.576667,14.335,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-74.86084728601476,0.0
14.94,211.42,13.00608222,102.4195173,23.07666667,1016.576667,14.33,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.45652414217584,0.0
15.06,210.79,13.00608222,102.4195173,23.07666667,1016.576667,14.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-75.65971600460033,0.0
15.1,211.39,13.00608222,102.4195173,23.07666667,1016.576667,14.335,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.09174581874854,0.0
15.07,211.44,13.00608222,102.4195173,23.07666667,1016.576667,14.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.19834443353888,0.0
15.14,211.44,10.41364408,93.97817637,23.25666667,1015.7,14.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.58203849614775,0.0
15.08,212.65,10.41364408,93.97817637,23.25666667,1015.7,14.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-77.75725998283605,0.0
15.24,211.86,10.41364408,93.97817637,23.25666667,1015.7,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.66608217737162,0.0
15.3,211.37,10.41364408,93.97817637,23.25666667,1015.7,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.10182588802247,0.0
15.21,211.42,10.41364408,93.97817637,23.25666667,1015.7,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.38378377450864,0.0
14.88,211.47,10.41364408,93.97817637,23.25666667,1015.7,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-77.32327719170914,0.0
14.91,212.68,10.41364408,93.97817637,23.25666667,1015.7,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.26571699480758,0.0
15.07,213.69,10.41364408,93.97817637,23.25666667,1015.7,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.67401082629794,0.0
15.23,213.69,10.41364408,93.97817637,23.25666667,1015.7,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.22383377279938,0.0
14.97,212.7,10.41364408,93.97817637,23.25666667,1015.7,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.1103257416623,0.0
14.85,214.72,10.41364408,93.97817637,23.25666667,1015.7,14.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-80.19595778575462,0.0
14.78,213.54,10.41364408,93.97817637,23.25666667,1015.7,14.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-79.37782236454598,0.0
15.07,213.72,9.75160776,50.82470239,23.32,1013.45,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-129.29210945915906,0.0
15.3,212.43,9.75160776,50.82470239,23.32,1013.45,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-125.23443022364458,0.0
15.16,214.74,9.75160776,50.82470239,23.32,1013.45,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-131.08605910880198,0.0
15.34,215.04,9.75160776,50.82470239,23.32,1013.45,14.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-130.77731885207177,0.0
15.15,213.74,9.75160776,50.82470239,23.32,1013.45,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-128.9014870321433,0.0
15.11,213.96,9.75160776,50.82470239,23.32,1013.45,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-129.60985391051665,0.0
15.28,213.96,9.75160776,50.82470239,23.32,1013.45,14.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-128.66296447954588,0.0
15.19,213.59,9.75160776,50.82470239,23.32,1013.45,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-128.33674712452662,0.0
15.15,214.78,9.75160776,50.82470239,23.32,1013.45,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-131.2276692768496,0.0
15.2,216.55,9.75160776,50.82470239,23.32,1013.45,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-135.15403688519996,0.0
15.19,213.94,9.75160776,50.82470239,23.32,1013.45,14.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-129.08947563250192,0.0
15.17,212.44,9.75160776,50.82470239,23.32,1013.45,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-126.00132710453573,0.0
15.14,211.54,7.047532519,17.11550965,23.52333333,1012.82,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.13215131784872,0.0
15.25,212.45,7.047532519,17.11550965,23.52333333,1012.82,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.07028146107757,0.0
15.22,212.0,7.047532519,17.11550965,23.52333333,1012.82,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.74812949325468,0.0
15.07,213.81,7.047532519,17.11550965,23.52333333,1012.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,83.74216212978683,0.0
15.07,213.64,7.047532519,17.11550965,23.52333333,1012.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,83.8489434470249,0.0
15.19,213.65,7.047532519,17.11550965,23.52333333,1012.82,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.29289673889697,0.0
15.24,216.4,7.047532519,17.11550965,23.52333333,1012.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,80.27153412706491,0.0
15.23,215.14,7.047532519,17.11550965,23.52333333,1012.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.01395504877301,0.0
15.39,216.41,7.047532519,17.11550965,23.52333333,1012.82,14.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,78.63876422881296,0.0
15.26,214.01,7.047532519,17.11550965,23.52333333,1012.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,81.20113573292029,0.0
15.16,213.85,7.047532519,17.11550965,23.52333333,1012.82,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,82.57109509461269,0.0
14.99,214.87,7.047532519,17.11550965,23.52333333,1012.82,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,84.07221716279061,0.0
15.05,214.88,13.5041342,8.320608078,23.08,1013.393333,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,127.01069798391892,0.0
15.16,215.17,13.5041342,8.320608078,23.08,1013.393333,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,126.21320011155811,0.0
15.18,214.89,13.5041342,8.320608078,23.08,1013.393333,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,126.59922676615828,0.0
15.12,214.89,13.5041342,8.320608078,23.08,1013.393333,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,126.78226365097242,0.0
14.97,213.71,13.5041342,8.320608078,23.08,1013.393333,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,129.14182734426083,0.0
14.85,212.5,13.5041342,8.320608078,23.08,1013.393333,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,131.49125056987572,0.0
14.81,212.55,13.5041342,8.320608078,23.08,1013.393333,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,131.52411231493002,0.0
14.82,213.73,13.5041342,8.320608078,23.08,1013.393333,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,129.5530038964823,0.0
14.83,215.21,13.5041342,8.320608078,23.08,1013.393333,14.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,127.14616713410435,0.0
14.9,214.83,13.5041342,8.320608078,23.08,1013.393333,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,127.54176170371247,0.0
14.88,214.89,13.5041342,8.320608078,23.08,1013.393333,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,127.50573532539593,0.0
14.96,215.83,13.5041342,8.320608078,23.08,1013.393333,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,125.7781736648113,0.0
14.87,214.95,14.8506961,19.84855248,22.47,1014.79,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,147.86311410720484,0.0
14.9,213.94,14.8506961,19.84855248,22.47,1014.79,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,149.7840798463793,0.0
15.07,216.11,14.8506961,19.84855248,22.47,1014.79,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,145.12980674792857,0.0
15.1,216.12,14.8506961,19.84855248,22.47,1014.79,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,145.0359813176185,0.0
15.07,216.12,14.8506961,19.84855248,22.47,1014.79,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,145.110458765477,0.0
14.91,217.03,14.8506961,19.84855248,22.47,1014.79,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,143.76890108712493,0.0
14.9,217.03,14.8506961,19.84855248,22.47,1014.79,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,143.79398121375965,0.0
14.87,214.99,14.8506961,19.84855248,22.47,1014.79,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,147.78505043306265,0.0
14.9,216.44,14.8506961,19.84855248,22.47,1014.79,14.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,144.9148199127871,0.0
14.89,215.88,14.8506961,19.84855248,22.47,1014.79,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,146.01280589019856,0.0
14.9,215.0,14.8506961,19.84855248,22.47,1014.79,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,147.69611365063122,0.0
14.9,213.99,14.8506961,19.84855248,22.47,1014.79,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,149.68483140501655,0.0
14.86,215.9,14.11890514,24.06661058,22.73333333,1014.966667,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,154.41933739216367,0.0
14.93,216.47,14.11890514,24.06661058,22.73333333,1014.966667,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,153.1172592339398,0.0
14.95,215.32,14.11890514,24.06661058,22.73333333,1014.966667,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,155.4421146556416,0.0
14.79,214.72,14.11890514,24.06661058,22.73333333,1014.966667,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,156.97470287149494,0.0
14.87,213.85,14.11890514,24.06661058,22.73333333,1014.966667,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,158.65025494994075,0.0
14.77,212.63,14.11890514,24.06661058,22.73333333,1014.966667,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,161.3747894322541,0.0
14.74,211.82,14.11890514,24.06661058,22.73333333,1014.966667,14.355,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,163.1319692849455,0.0
14.8,209.19,14.11890514,24.06661058,22.73333333,1014.966667,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,168.72333570121344,0.0
14.7,211.3,14.11890514,24.06661058,22.73333333,1014.966667,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,164.28843194678564,0.0
14.72,211.3,14.11890514,24.06661058,22.73333333,1014.966667,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,164.26367648222504,0.0
14.43,207.57,14.11890514,24.06661058,22.73333333,1014.966667,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,172.49246130753514,0.0
14.79,209.33,14.11890514,24.06661058,22.73333333,1014.966667,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,168.4279885631899,0.0
14.94,208.59,15.02528573,31.02816521,22.63666667,1014.76,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-174.5484965326912,0.0
15.0,210.44,15.02528573,31.02816521,22.63666667,1014.76,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-178.67672994509493,0.0
14.83,209.04,15.02528573,31.02816521,22.63666667,1014.76,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-175.59281586360066,0.0
14.86,209.35,15.02528573,31.02816521,22.63666667,1014.76,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-176.26992119276528,0.0
14.8,209.36,15.02528573,31.02816521,22.63666667,1014.76,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-176.31032383282113,0.0
14.92,209.87,15.02528573,31.02816521,22.63666667,1014.76,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-177.412140738269,0.0
15.05,208.62,15.02528573,31.02816521,22.63666667,1014.76,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-174.56603476024492,0.0
15.04,209.88,15.02528573,31.02816521,22.63666667,1014.76,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-177.40875452584393,0.0
14.96,208.63,15.02528573,31.02816521,22.63666667,1014.76,14.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-174.6288340611333,0.0
14.9,209.38,15.02528573,31.02816521,22.63666667,1014.76,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-176.3244357292821,0.0
14.83,209.08,15.02528573,31.02816521,22.63666667,1014.76,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-175.68134009008483,0.0
14.85,209.08,15.02528573,31.02816521,22.63666667,1014.76,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-175.67424903785684,0.0
14.9,209.09,13.4427833,36.47386927,22.87,1013.82,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-163.71276356586878,0.0
15.0,210.12,13.4427833,36.47386927,22.87,1013.82,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-165.8293199459501,0.0
15.03,210.68,13.4427833,36.47386927,22.87,1013.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-167.02760135210855,0.0
15.1,210.3,13.4427833,36.47386927,22.87,1013.82,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-166.1113007654323,0.0
15.01,210.52,13.4427833,36.47386927,22.87,1013.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-166.69651240721308,0.0
14.91,210.53,13.4427833,36.47386927,22.87,1013.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-166.825811803158,0.0
15.01,209.31,13.4427833,36.47386927,22.87,1013.82,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-164.04735663152803,0.0
15.0,208.3,13.4427833,36.47386927,22.87,1013.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-161.87245865466414,0.0
14.95,209.13,13.4427833,36.47386927,22.87,1013.82,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-163.73414775297567,0.0
15.0,209.7,13.4427833,36.47386927,22.87,1013.82,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-164.910464200214,0.0
15.12,210.73,13.4427833,36.47386927,22.87,1013.82,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-167.04268502573348,0.0
15.05,208.76,13.4427833,36.47386927,22.87,1013.82,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-162.79734871123654,0.0
15.06,209.15,13.79216552,35.24980261,23.13666667,1012.74,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-166.31998886805823,0.0
15.1,209.15,13.79216552,35.24980261,23.13666667,1012.74,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-166.275166044255,0.0
15.2,208.34,13.79216552,35.24980261,23.13666667,1012.74,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-164.36146000241115,0.0
15.26,208.34,13.79216552,35.24980261,23.13666667,1012.74,14.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-164.28418429283838,0.0
15.18,209.99,13.79216552,35.24980261,23.13666667,1012.74,14.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-168.06140318263098,0.0
15.12,210.76,13.79216552,35.24980261,23.13666667,1012.74,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-169.84251687795154,0.0
15.19,212.93,13.79216552,35.24980261,23.13666667,1012.74,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-174.7031097729461,0.0
15.3,214.24,13.79216552,35.24980261,23.13666667,1012.74,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-177.67025631765262,0.0
15.3,215.26,13.79216552,35.24980261,23.13666667,1012.74,14.365,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,179.97646756212586,0.0
15.22,209.19,13.79216552,35.24980261,23.13666667,1012.74,14.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-166.22832245700604,0.0
15.3,208.05,13.79216552,35.24980261,23.13666667,1012.74,14.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-163.58593149960774,0.0
